mpn,size_code,resistance_ohms,tolerance,tcr,power_w,voltage_v,temp_min_c,temp_max_c,length_mm,width_mm,height_mm
AC0201JR-0756RL,0201,56,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0716R9L,0201,16.9,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-073K01L,0201,3010,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201JR-0747KL,0201,47000,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-073RL,0201,3,1%,-100/+350 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0739KL,0201,39000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-0741K2L,0402,41200,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-0730RL,0201,30,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0793K1L,0201,93100,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-071K05L,0201,1050,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-07680RL,0402,680,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201JR-074K7L,0201,4700,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-073K6L,0201,3600,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07220RL,0201,220,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-13100KL,0201,100000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0724RL,0201,24,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0711K8L,0201,11800,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-07976KL,0402,976000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-075K6L,0201,5600,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-078K87L,0201,8870,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07147KL,0201,147000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-079K09L,0201,9090,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07237KL,0201,237000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07205RL,0201,205,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0724K3L,0201,24300,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-0751KL,0402,51000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201JR-0727RL,0201,27,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0753K6L,0201,53600,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-07124KL,0402,124000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402DR-0730KL,0402,30000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402DR-071KL,0402,1000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-077R5L,0201,7.5,1%,-100/+350 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0773K2L,0201,73200,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0743KL,0201,43000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07374RL,0201,374,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-07120RL,0402,120,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201JR-072RL,0201,2,5%,-100/+350 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-0734KL,0402,34000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201JR-0751RL,0201,51,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0724K9L,0201,24900,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07300RL,0201,300,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-071M2L,0201,1200000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-07200KL,0402,200000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-075K76L,0201,5760,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-0732K4L,0402,32400,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402DR-07100KL,0402,100000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201JR-071R5L,0201,1.5,5%,-100/+350 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0735K7L,0201,35700,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07249RL,0201,249,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0760R4L,0201,60.4,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07301KL,0201,301000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0743RL,0201,43,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-074K99L,0201,4990,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-0738K3L,0402,38300,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-1333RL,0201,33,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07158KL,0201,158000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201JR-073K3L,0201,3300,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-074K64L,0201,4640,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0715KL,0201,15000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0714KL,0201,14000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-071R1L,0201,1.1,1%,-100/+350 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-071K4L,0201,1400,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0732K4L,0201,32400,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-07560KL,0402,560000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-071K02L,0201,1020,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07560KL,0201,560000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07768RL,0201,768,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07750KL,0201,750000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-0742K2L,0402,42200,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-0751K1L,0201,51100,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0716K2L,0201,16200,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0733RL,0201,33,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-07130KL,0402,130000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-07221KL,0201,221000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-072K21L,0201,2210,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0718RL,0201,18,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-072K05L,0201,2050,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0764K9L,0201,64900,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-1349R9L,0201,49.9,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201JR-073R3L,0201,3.3,5%,-100/+350 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0768RL,0201,68,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201JR-073KL,0201,3000,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-0751K1L,0402,51100,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-1375KL,0201,75000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07200KL,0201,200000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0747R5L,0201,47.5,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-07470KL,0402,470000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402DR-0725K5L,0402,25500,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-07332KL,0201,332000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-071M69L,0402,1690000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-072K87L,0201,2870,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0751RL,0201,51,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0710K7L,0201,10700,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0712K7L,0201,12700,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-071K33L,0201,1330,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-071K65L,0201,1650,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0712KL,0201,12000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-0718RL,0402,18,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-0715K4L,0201,15400,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-071K07L,0201,1070,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201JR-075R6L,0201,5.6,5%,-100/+350 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0717K8L,0201,17800,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-076K34L,0201,6340,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07698KL,0201,698000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201JR-0710ML,0201,10000000,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-07390KL,0402,390000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-072M37L,0201,2370000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07562KL,0201,562000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201JR-0730KL,0201,30000,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0757K6L,0201,57600,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07324KL,0201,324000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-07105KL,0402,105000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201JR-0782RL,0201,82,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0775RL,0201,75,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0721KL,0201,21000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-078K45L,0201,8450,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-071K02L,0402,1020,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-074K22L,0201,4220,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201JR-07510RL,0201,510,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-0730K1L,0402,30100,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-07499RL,0201,499,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0751R1L,0201,51.1,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0722R1L,0201,22.1,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-1310RL,0201,10,1%,-100/+350 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-07820RL,0402,820,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201JR-071K2L,0201,1200,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0723R7L,0201,23.7,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07453RL,0201,453,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-072K49L,0201,2490,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07549RL,0201,549,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-072K61L,0201,2610,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402FR-07107RL,0402,107,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-0712RL,0201,12,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07160KL,0201,160000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-0733K2L,0402,33200,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-071K87L,0201,1870,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-077K15L,0201,7150,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0726K7L,0201,26700,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-0711KL,0402,11000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-076K65L,0201,6650,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-073K74L,0402,3740,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402DR-0729K4L,0402,29400,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-0741K2L,0201,41200,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-071RL,0201,1,1%,-100/+350 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-078K06L,0402,8060,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-077K87L,0201,7870,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-072ML,0402,2000000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-0775KL,0201,75000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0782KL,0201,82000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-073K4L,0201,3400,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-071K37L,0201,1370,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07357RL,0201,357,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07430KL,0201,430000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0717K4L,0201,17400,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-1322K1L,0201,22100,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0791RL,0201,91,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-07360RL,0402,360,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201JR-071R2L,0201,1.2,5%,-100/+350 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0726K1L,0201,26100,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201JR-071K5L,0201,1500,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07604RL,0201,604,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-134K7L,0201,4700,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0712K4L,0201,12400,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-0751RL,0402,51,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-133K3L,0201,3300,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0714K7L,0201,14700,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402FR-07107KL,0402,107000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-07200RL,0201,200,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07475RL,0201,475,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0746K4L,0201,46400,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-076K8L,0201,6800,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07348KL,0201,348000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07150RL,0201,150,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07120KL,0201,120000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-0715RL,0402,15,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402DR-079K1L,0402,9100,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-072K94L,0201,2940,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201JR-07200KL,0201,200000,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201JR-07120RL,0201,120,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-076K49L,0201,6490,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201JR-074R7L,0201,4.7,5%,-100/+350 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201JR-07470KL,0201,470000,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-0791KL,0402,91000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-079K1L,0201,9100,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0711K5L,0201,11500,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-0726K7L,0402,26700,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-0718KL,0201,18000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0769K8L,0201,69800,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-0720K5L,0402,20500,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402DR-074K75L,0402,4750,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-072M2L,0201,2200000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07205KL,0201,205000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-1312KL,0201,12000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0730K9L,0201,30900,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-073R01L,0201,3.01,1%,-100/+350 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0728KL,0201,28000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-13240RL,0201,240,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07620RL,0201,620,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0747K5L,0201,47500,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0791KL,0201,91000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201JR-0747RL,0201,47,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-072K7L,0402,2700,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201JR-07560KL,0201,560000,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-071K8L,0201,1800,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07340KL,0201,340000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-072RL,0201,2,1%,-100/+350 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0733KL,0201,33000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-078K2L,0201,8200,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-071K6L,0201,1600,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0788K7L,0201,88700,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0733R2L,0201,33.2,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0743K2L,0201,43200,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201JR-078K2L,0201,8200,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07121RL,0201,121,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-0718K7L,0402,18700,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-07470RL,0201,470,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07130KL,0201,130000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-071M1L,0201,1100000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201JR-0736RL,0201,36,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-0715KL,0402,15000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201JR-0720RL,0201,20,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-075R6L,0201,5.6,1%,-100/+350 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-074K3L,0201,4300,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-074R7L,0201,4.7,1%,-100/+350 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402FR-07100RL,0402,100,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201JR-131K5L,0201,1500,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-077K5L,0201,7500,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07330KL,0201,330000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-0773K2L,0402,73200,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201JR-072K7L,0201,2700,5%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-072K15L,0201,2150,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-071ML,0402,1000000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-1360R4L,0201,60.4,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-075K23L,0402,5230,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-07750RL,0201,750,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07215RL,0201,215,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0725R5L,0201,25.5,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0722K1L,0201,22100,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-074M99L,0201,4990000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-079K76L,0402,9760,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-13301RL,0201,301,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-072ML,0201,2000000,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07680RL,0201,680,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-073K3L,0402,3300,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-071K21L,0201,1210,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-0786K6L,0201,86600,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0402DR-07220KL,0402,220000,0.5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0201FR-07510RL,0201,510,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07649RL,0201,649,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07422RL,0201,422,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-07619RL,0201,619,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
AC0201FR-072K43L,0201,2430,1%,-/+200 ppm/C,0.05,25,-55,155,0.6,0.3,0.23
