Catalog / Data Sheet,Part No.,Status,Brand,Apps.,Feature,L x W Size,T(Max.) / mm,Capacitance,Tolerance,Rated Voltage [DC] / V,Temp. Chara.,AEC- Q200
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c101k030ba.pdf,CGA1A2X7R1C101K030BA Equiv. C0603X7R1C101K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,100pF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c101m030ba.pdf,CGA1A2X7R1C101M030BA Equiv. C0603X7R1C101M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,100pF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c102k030ba.pdf,CGA1A2X7R1C102K030BA Equiv. C0603X7R1C102K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,1nF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c102m030ba.pdf,CGA1A2X7R1C102M030BA Equiv. C0603X7R1C102M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,1nF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c151k030ba.pdf,CGA1A2X7R1C151K030BA Equiv. C0603X7R1C151K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,150pF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c151m030ba.pdf,CGA1A2X7R1C151M030BA Equiv. C0603X7R1C151M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,150pF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c152k030ba.pdf,CGA1A2X7R1C152K030BA Equiv. C0603X7R1C152K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,1.5nF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c152m030ba.pdf,CGA1A2X7R1C152M030BA Equiv. C0603X7R1C152M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,1.5nF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c221k030ba.pdf,CGA1A2X7R1C221K030BA Equiv. C0603X7R1C221K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,220pF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c221m030ba.pdf,CGA1A2X7R1C221M030BA Equiv. C0603X7R1C221M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,220pF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c222k030ba.pdf,CGA1A2X7R1C222K030BA Equiv. C0603X7R1C222K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,2.2nF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c222m030ba.pdf,CGA1A2X7R1C222M030BA Equiv. C0603X7R1C222M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,2.2nF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c331k030ba.pdf,CGA1A2X7R1C331K030BA Equiv. C0603X7R1C331K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,330pF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c331m030ba.pdf,CGA1A2X7R1C331M030BA Equiv. C0603X7R1C331M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,330pF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c332k030ba.pdf,CGA1A2X7R1C332K030BA Equiv. C0603X7R1C332K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,3.3nF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c332m030ba.pdf,CGA1A2X7R1C332M030BA Equiv. C0603X7R1C332M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,3.3nF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c471k030ba.pdf,CGA1A2X7R1C471K030BA Equiv. C0603X7R1C471K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,470pF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c471m030ba.pdf,CGA1A2X7R1C471M030BA Equiv. C0603X7R1C471M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,470pF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c472k030ba.pdf,CGA1A2X7R1C472K030BA Equiv. C0603X7R1C472K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,4.7nF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c472m030ba.pdf,CGA1A2X7R1C472M030BA Equiv. C0603X7R1C472M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,4.7nF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c681k030ba.pdf,CGA1A2X7R1C681K030BA Equiv. C0603X7R1C681K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,680pF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c681m030ba.pdf,CGA1A2X7R1C681M030BA Equiv. C0603X7R1C681M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,680pF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c682k030ba.pdf,CGA1A2X7R1C682K030BA Equiv. C0603X7R1C682K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,6.8nF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1c682m030ba.pdf,CGA1A2X7R1C682M030BA Equiv. C0603X7R1C682M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,6.8nF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e101k030ba.pdf,CGA1A2X7R1E101K030BA Equiv. C0603X7R1E101K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,100pF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e101m030ba.pdf,CGA1A2X7R1E101M030BA Equiv. C0603X7R1E101M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,100pF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e102k030ba.pdf,CGA1A2X7R1E102K030BA Equiv. C0603X7R1E102K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,1nF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e102m030ba.pdf,CGA1A2X7R1E102M030BA Equiv. C0603X7R1E102M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,1nF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e151k030ba.pdf,CGA1A2X7R1E151K030BA Equiv. C0603X7R1E151K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,150pF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e151m030ba.pdf,CGA1A2X7R1E151M030BA Equiv. C0603X7R1E151M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,150pF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e152k030ba.pdf,CGA1A2X7R1E152K030BA Equiv. C0603X7R1E152K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,1.5nF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e152m030ba.pdf,CGA1A2X7R1E152M030BA Equiv. C0603X7R1E152M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,1.5nF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e221k030ba.pdf,CGA1A2X7R1E221K030BA Equiv. C0603X7R1E221K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,220pF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e221m030ba.pdf,CGA1A2X7R1E221M030BA Equiv. C0603X7R1E221M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,220pF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e222k030ba.pdf,CGA1A2X7R1E222K030BA Equiv. C0603X7R1E222K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,2.2nF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e222m030ba.pdf,CGA1A2X7R1E222M030BA Equiv. C0603X7R1E222M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,2.2nF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e331k030ba.pdf,CGA1A2X7R1E331K030BA Equiv. C0603X7R1E331K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,330pF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e331m030ba.pdf,CGA1A2X7R1E331M030BA Equiv. C0603X7R1E331M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,330pF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e332k030ba.pdf,CGA1A2X7R1E332K030BA Equiv. C0603X7R1E332K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,3.3nF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e332m030ba.pdf,CGA1A2X7R1E332M030BA Equiv. C0603X7R1E332M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,3.3nF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e471k030ba.pdf,CGA1A2X7R1E471K030BA Equiv. C0603X7R1E471K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,470pF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e471m030ba.pdf,CGA1A2X7R1E471M030BA Equiv. C0603X7R1E471M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,470pF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e681k030ba.pdf,CGA1A2X7R1E681K030BA Equiv. C0603X7R1E681K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,680pF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1e681m030ba.pdf,CGA1A2X7R1E681M030BA Equiv. C0603X7R1E681M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,680pF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1h101k030ba.pdf,CGA1A2X7R1H101K030BA Equiv. C0603X7R1H101K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,100pF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1h101m030ba.pdf,CGA1A2X7R1H101M030BA Equiv. C0603X7R1H101M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,100pF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1h151k030ba.pdf,CGA1A2X7R1H151K030BA Equiv. C0603X7R1H151K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,150pF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1h151m030ba.pdf,CGA1A2X7R1H151M030BA Equiv. C0603X7R1H151M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,150pF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1h221k030ba.pdf,CGA1A2X7R1H221K030BA Equiv. C0603X7R1H221K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,220pF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1h221m030ba.pdf,CGA1A2X7R1H221M030BA Equiv. C0603X7R1H221M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,220pF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1h331k030ba.pdf,CGA1A2X7R1H331K030BA Equiv. C0603X7R1H331K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,330pF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1h331m030ba.pdf,CGA1A2X7R1H331M030BA Equiv. C0603X7R1H331M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,330pF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1h471k030ba.pdf,CGA1A2X7R1H471K030BA Equiv. C0603X7R1H471K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,470pF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga1a2x7r1h471m030ba.pdf,CGA1A2X7R1H471M030BA Equiv. C0603X7R1H471M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),0.6mm x 0.3mm [EIA 0201],0.33,470pF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b1x5r1c154k050bc.pdf,CGA2B1X5R1C154K050BC Equiv. C1005X5R1C154K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,150nF,±10%,16,X5R,YES
