mpn,size,resistance_ohms,tolerance,tcr,power_w,voltage_v,overload_voltage_v,temp_min_c,temp_max_c,aecq200
RMCF0805FT261R,0805,261 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT267R,0805,267 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT270R,0805,270 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT274R,0805,274 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT280R,0805,280 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT287R,0805,287 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT294R,0805,294 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT300R,0805,300 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT301R,0805,301 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT309R,0805,309 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT316R,0805,316 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT324R,0805,324 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT330R,0805,330 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT340R,0805,340 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT348R,0805,348 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT357R,0805,357 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT360R,0805,360 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT365R,0805,365 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT374R,0805,374 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT383R,0805,383 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT390R,0805,390 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT392R,0805,392 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT402R,0805,402 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT412R,0805,412 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT422R,0805,422 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT430R,0805,430 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT432R,0805,432 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT442R,0805,442 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT453R,0805,453 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT464R,0805,464 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT475R,0805,475 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT487R,0805,487 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT499R,0805,499 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT510R,0805,510 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT511R,0805,511 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT523R,0805,523 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT536R,0805,536 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT549R,0805,549 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT560R,0805,560 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT562R,0805,562 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT576R,0805,576 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT590R,0805,590 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT604R,0805,604 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT619R,0805,619 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT620R,0805,620 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT634R,0805,634 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT649R,0805,649 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT665R,0805,665 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT680R,0805,680 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT681R,0805,681 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT698R,0805,698 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT715R,0805,715 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT732R,0805,732 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT768R,0805,768 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT787R,0805,787 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT806R,0805,806 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT820R,0805,820 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT825R,0805,825 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT845R,0805,845 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT866R,0805,866 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT909R,0805,909 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT910R,0805,910 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT931R,0805,931 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT953R,0805,953 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT976R,0805,976 ohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K02,0805,1.02 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K05,0805,1.05 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K07,0805,1.07 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K10,0805,1.1 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K13,0805,1.13 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K15,0805,1.15 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K18,0805,1.18 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K21,0805,1.21 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K27,0805,1.27 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K30,0805,1.3 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K33,0805,1.33 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K37,0805,1.37 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K40,0805,1.4 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K43,0805,1.43 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K47,0805,1.47 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K50,0805,1.5 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K54,0805,1.54 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K58,0805,1.58 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K62,0805,1.62 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K65,0805,1.65 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K69,0805,1.69 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K74,0805,1.74 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K78,0805,1.78 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K80,0805,1.8 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K82,0805,1.82 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K87,0805,1.87 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K91,0805,1.91 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT1K96,0805,1.96 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT2K05,0805,2.05 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT2K10,0805,2.1 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT2K15,0805,2.15 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT2K20,0805,2.2 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT2K21,0805,2.21 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT2K26,0805,2.26 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT2K32,0805,2.32 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT2K37,0805,2.37 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT2K40,0805,2.4 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT2K43,0805,2.43 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT2K49,0805,2.49 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT2K55,0805,2.55 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT2K70,0805,2.7 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT2K74,0805,2.74 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT2K80,0805,2.8 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT2K87,0805,2.87 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT2K94,0805,2.94 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT3K01,0805,3.01 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT3K09,0805,3.09 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT3K16,0805,3.16 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT3K24,0805,3.24 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT3K30,0805,3.3 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT3K32,0805,3.32 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT3K40,0805,3.4 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT3K48,0805,3.48 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT3K65,0805,3.65 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT3K74,0805,3.74 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT3K83,0805,3.83 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT3K90,0805,3.9 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT4K22,0805,4.22 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT4K30,0805,4.3 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT4K32,0805,4.32 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT4K42,0805,4.42 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT4K53,0805,4.53 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT4K64,0805,4.64 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT4K70,0805,4.7 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT4K75,0805,4.75 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT4K87,0805,4.87 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT4K99,0805,4.99 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT5K10,0805,5.1 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT5K23,0805,5.23 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT5K36,0805,5.36 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT5K49,0805,5.49 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT5K60,0805,5.6 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT5K62,0805,5.62 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT5K90,0805,5.9 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT6K04,0805,6.04 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT6K19,0805,6.19 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT6K34,0805,6.34 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT6K49,0805,6.49 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT6K65,0805,6.65 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT6K80,0805,6.8 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT6K81,0805,6.81 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT6K98,0805,6.98 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT7K15,0805,7.15 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT7K32,0805,7.32 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT7K50,0805,7.5 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT7K68,0805,7.68 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT7K87,0805,7.87 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT8K06,0805,8.06 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT8K25,0805,8.25 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT8K45,0805,8.45 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT8K66,0805,8.66 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT8K87,0805,8.87 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT9K10,0805,9.1 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT9K31,0805,9.31 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT9K76,0805,9.76 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT10K0,0805,10 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT10K2,0805,10.2 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT10K5,0805,10.5 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT10K7,0805,10.7 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT11K0,0805,11 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT11K3,0805,11.3 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT11K5,0805,11.5 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT11K8,0805,11.8 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT12K0,0805,12 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT12K1,0805,12.1 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT12K4,0805,12.4 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT12K7,0805,12.7 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT13K0,0805,13 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT13K3,0805,13.3 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT13K7,0805,13.7 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT14K0,0805,14 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT14K3,0805,14.3 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT14K7,0805,14.7 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT15K0,0805,15 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT15K4,0805,15.4 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT15K8,0805,15.8 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT16K0,0805,16 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT16K2,0805,16.2 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT16K5,0805,16.5 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT16K9,0805,16.9 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT17K4,0805,17.4 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT18K0,0805,18 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT18K7,0805,18.7 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT19K1,0805,19.1 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT19K6,0805,19.6 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT20K0,0805,20 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT20K5,0805,20.5 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT21K0,0805,21 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT21K5,0805,21.5 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT22K0,0805,22 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT22K1,0805,22.1 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT22K6,0805,22.6 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT23K2,0805,23.2 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT23K7,0805,23.7 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT24K0,0805,24 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT24K3,0805,24.3 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT24K9,0805,24.9 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT25K5,0805,25.5 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT26K1,0805,26.1 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT26K7,0805,26.7 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT27K0,0805,27 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT27K4,0805,27.4 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT28K0,0805,28 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT28K7,0805,28.7 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT29K4,0805,29.4 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT30K0,0805,30 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT30K1,0805,30.1 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT30K9,0805,30.9 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT31K6,0805,31.6 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT32K4,0805,32.4 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT33K0,0805,33 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT33K2,0805,33.2 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT34K0,0805,34 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT34K8,0805,34.8 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT35K7,0805,35.7 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT36K5,0805,36.5 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT37K4,0805,37.4 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT39K0,0805,39 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT39K2,0805,39.2 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT40K2,0805,40.2 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT41K2,0805,41.2 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT42K2,0805,42.2 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT43K0,0805,43 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT43K2,0805,43.2 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT44K2,0805,44.2 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT45K3,0805,45.3 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT46K4,0805,46.4 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT47K0,0805,47 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT47K5,0805,47.5 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT48K7,0805,48.7 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT49K9,0805,49.9 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT51K1,0805,51.1 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT52K3,0805,52.3 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT53K6,0805,53.6 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT54K9,0805,54.9 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT56K0,0805,56 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT56K2,0805,56.2 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT57K6,0805,57.6 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT59K0,0805,59 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT60K4,0805,60.4 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT61K9,0805,61.9 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT62K0,0805,62 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT63K4,0805,63.4 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT64K9,0805,64.9 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT66K5,0805,66.5 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT68K0,0805,68 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT68K1,0805,68.1 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT69K8,0805,69.8 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT71K5,0805,71.5 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT73K2,0805,73.2 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT76K8,0805,76.8 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT78K7,0805,78.7 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT80K6,0805,80.6 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
RMCF0805FT82K0,0805,82 Kohm,1%,+/- 100 ppm,0.125,150,300,-55,155,Compliant
